var1,var2,var3
3157740;481;0
3160688;482;0
3163637;483;0
3166595;484;0
3169715;485;0
3172495;486;0
3175446;487;0
3178397;488;0
3181355;489;0
3184297;490;0
3187257;491;0
3190206;492;0
3193141;493;0
3196089;494;0
3199056;495;0
3201991;496;0
3204942;497;0
3207906;498;0
3210859;499;0
3213795;500;0
3216746;501;0
3219695;502;0
3222894;503;0
3225625;504;0
3228632;505;0
3231616;506;0
3234459;507;0
3237420;508;0
3240372;509;0
3243318;510;0
3246280;511;0
3249226;512;0
3252174;513;0
3255129;514;0
3258081;515;0
3261108;516;0
3263976;517;0
3266931;518;0
3269885;519;0
3272944;520;0
3275786;521;0
3278734;522;0
3281868;523;0
3284642;524;0
3287603;525;0
3290526;526;0
3293491;527;0
3296429;528;0
3299376;529;0
3302325;530;0
3305280;531;0
3308252;532;0
3311183;533;0
3314148;534;0
3317087;535;0
3320056;536;0
3323005;537;0
3325954;538;0
3328910;539;0
3331862;540;0
3334786;541;0
3337753;542;0
3340712;543;0
3343656;544;0
3346595;545;0
3349557;546;0
3352511;547;0
3355466;548;0
3358420;549;0
3361351;550;0
3364329;551;0
3367272;552;0
3370231;553;0
3373169;554;0
3376111;555;0
3379073;556;0
3382023;557;0
3384975;558;0
3387923;559;0
3390862;560;0
3393835;561;0
3396894;562;0
3399715;563;0
3402665;564;0
3405617;565;0
3408574;566;0
3411519;567;0
3414472;568;0
3417421;569;0
3420376;570;0
3423340;571;0
3426384;572;0
3429231;573;0
3432172;574;0
3435194;575;0
3438089;576;0
3441029;577;0
3443984;578;0
3447338;579;0
3450033;580;0
3452851;581;0
3456041;582;0
3458753;583;0
3461758;584;0
3464641;585;0
3467601;586;0
3470549;587;0
3473505;588;0
3476454;589;0
3479402;590;0
3482362;591;0
3485304;592;0
3488264;593;0
3491212;594;0
3494174;595;0
3497117;596;0
3500057;597;0
3503005;598;0
3505974;599;0
3508903;600;0
3511854;601;0
3514904;602;0
3517776;603;0
3520714;604;0
3523681;605;0
3526624;606;0
3529581;607;0
3532518;608;0
3535487;609;0
3538434;610;0
3541393;611;0
3544336;612;0
3547269;613;0
3550242;614;0
3553184;615;0
3556141;616;0
3559093;617;0
3562031;618;0
3565002;619;0
3567948;620;0
3571103;621;0
3573842;622;0
3576790;623;0
3579741;624;0
3582684;625;0
3585645;626;0
3588582;627;0
3591555;628;0
3594503;629;0
3597439;630;0
3600399;631;0
3603534;632;0
3606307;633;0
3609255;634;0
3612202;635;0
3615153;636;0
3618312;637;0
3621057;638;0
3624000;639;0
3626961;640;0
3629919;641;0
3632869;642;0
3635808;643;0
3638842;644;0
3641705;645;0
3644664;646;0
3647615;647;0
3650570;648;0
3653520;649;0
3656473;650;0
3659428;651;0
3662376;652;0
3665336;653;0
3668280;654;0
3671231;655;0
3674197;656;0
3677127;657;0
3680082;658;0
3683031;659;0
3686106;660;0
3688930;661;0
3691897;662;0
3694842;663;0
3697784;664;0
3700971;665;0
3703679;666;0
3706654;667;0
3709602;668;0
3712545;669;0
